review_id,product_id,product_name,brand,marketplace,source_url,raw_text,rating,review_date,review_title,reviewer_name,scraped_at
flipkart_2271bcfe0cfffeef18a0,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=3,Pretty good,4.0,,Pretty good,,2026-05-10T09:50:07+00:00
flipkart_1b03ab1a7f696f85f87b,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=3,Very nice phone under 20k ...... ❤️❤️❤️,5.0,,Very nice phone under 20k ...... ❤️❤️❤️,,2026-05-10T09:50:07+00:00
flipkart_99726c00aa3bf67d8f82,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=3,After some day Mobil heating problem face,1.0,,Not recommended at all,,2026-05-10T09:50:07+00:00
flipkart_e0af8402965077960757,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=3,This mobile is very good and useful price.,5.0,,This mobile is very good and useful price.,,2026-05-10T09:50:07+00:00
flipkart_9cb8a4cecb02a3c50a56,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=3,", Bhilwara District",1,,Helpful,,2026-05-10T09:50:07+00:00
flipkart_426ca852a04760e6756e,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=3,Thish is water proof so it is good for me and battery is also very good,5.0,,Thish is water proof so it is good for me and battery is also very good,,2026-05-10T09:50:07+00:00
flipkart_ddbb6bea4f31ba44432e,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=3,Excellent,5.0,,Excellent,,2026-05-10T09:50:07+00:00
flipkart_fbf9785260da16c26fab,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=4,Good 👍😊 product If anyone want to buy this product.So you buy this product it's the best product 👍😊👍,3.0,,I like this product,,2026-05-10T09:50:13+00:00
flipkart_6964ea3f55fcb89a8056,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=4,Review for: Color Prismatic Green • RAM 6 GB • Storage 128 GB,5.0,,Helpful,,2026-05-10T09:50:13+00:00
flipkart_fc45fd3ab63e5222663f,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=4,Very very good product,5.0,,Best in the market!,,2026-05-10T09:50:13+00:00
flipkart_57766ee709a934653376,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=4,", Palakkad District",1,,Helpful,,2026-05-10T09:50:13+00:00
flipkart_9c382c1b812dc1fa6712,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=4,Helpful for 25,1.0,,Don't waste your money,,2026-05-10T09:50:13+00:00
flipkart_5cff5438b77d684e47ac,iqoo_z_11x_5g,iQOO Z11x 5G,iQOO,flipkart,https://www.flipkart.com/iqoo-z11x-5g-prismatic-green-128-gb/product-reviews/itm8278ba39f21e3?pid=MOBHHHHGXWGFFYPM&page=4,Helpful for 25,1,,Helpful for 25,,2026-05-10T09:50:13+00:00
