review_id,product_id,product_name,brand,marketplace,source_url,raw_text,rating,review_date,review_title,reviewer_name,scraped_at
flipkart_3afc121a2c7e9ebe508a,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=3,Good product,5.0,,Good product,,2026-05-10T06:23:49+00:00
flipkart_61df0777829c634df6c6,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=3,Review for: Color Flash Blue • RAM 8 GB • Storage 128 GB,4.0,,Good,,2026-05-10T06:23:49+00:00
flipkart_1526660e997a069dd442,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=3,Bhanu pratap Singh,1,,Helpful,,2026-05-10T06:23:49+00:00
flipkart_ce3201f8861e85d8e23a,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=3,", Chharra Rafatpur",2,,Helpful,,2026-05-10T06:23:49+00:00
flipkart_18c1c74f1250490bbb6e,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=3,", Khunti District",2,,Helpful,,2026-05-10T06:23:49+00:00
flipkart_67811d0754cf79b0ab73,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=4,Excellent product 👍,5.0,,Excellent product 👍,,2026-05-10T06:23:55+00:00
flipkart_6ff568e820ca8512f559,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=4,"Very bad mobile, Every time showing no Sim. Signal comes only After restart . Every 30 minutes you have to restart. DONT BUY PLEASE",1.0,,Helpful for 24,,2026-05-10T06:23:55+00:00
flipkart_ce45011130f831464896,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=4,Helpful for 24,3,,Helpful for 24,,2026-05-10T06:23:55+00:00
flipkart_4e400f6c7adf7d690f3b,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=4,Helpful for 8,1.0,,Helpful for 8,,2026-05-10T06:23:55+00:00
flipkart_2e91db54cb376c07891c,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=4,Helpful for 8,2,,Helpful for 8,,2026-05-10T06:23:55+00:00
flipkart_089126f6c4ffffbb1e61,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=4,"Performance is too low, the apps are being not responding most of the time",1.0,,"Performance is too low, the apps are being not responding most of the time",,2026-05-10T06:23:55+00:00
flipkart_f8e10820f7a36382606e,realme_narzo_90x_5g,Realme Narzo 90x 5G,Realme,flipkart,https://www.flipkart.com/realme-narzo-90x-5g-flash-blue-128-gb/product-reviews/itma63c5c5ce781a?pid=MOBHGUHGEGQQTHY2&page=4,Helpful for 20,3,,Helpful for 20,,2026-05-10T06:23:55+00:00
